,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
8032,Tamil Nadu,THANJAVUR,2002,Kharif     ,Arhar/Tur,21,11
8033,Tamil Nadu,THANJAVUR,2002,Kharif     ,Bajra,4,7
8034,Tamil Nadu,THANJAVUR,2002,Kharif     ,Cotton(lint),1066,2081
8035,Tamil Nadu,THANJAVUR,2002,Kharif     ,Groundnut,3566,6061
8036,Tamil Nadu,THANJAVUR,2002,Kharif     ,Maize,187,500
8037,Tamil Nadu,THANJAVUR,2002,Kharif     ,Moong(Green Gram),3794,1721
8038,Tamil Nadu,THANJAVUR,2002,Kharif     ,Other Kharif pulses,3,1
8039,Tamil Nadu,THANJAVUR,2002,Kharif     ,Ragi,9,19
8040,Tamil Nadu,THANJAVUR,2002,Kharif     ,Rice,139186,318325
8041,Tamil Nadu,THANJAVUR,2002,Kharif     ,Sesamum,2876,1110
8042,Tamil Nadu,THANJAVUR,2002,Kharif     ,Sunflower,18,21
8043,Tamil Nadu,THANJAVUR,2002,Kharif     ,Urad,7476,3954
8044,Tamil Nadu,THANJAVUR,2002,Kharif     ,Varagu,3,3
8045,Tamil Nadu,THANJAVUR,2002,Whole Year ,Arecanut,8,910330
8046,Tamil Nadu,THANJAVUR,2002,Whole Year ,Ash Gourd,1,0
8047,Tamil Nadu,THANJAVUR,2002,Whole Year ,Banana,3726,102024
8048,Tamil Nadu,THANJAVUR,2002,Whole Year ,Ber,5,0
8049,Tamil Nadu,THANJAVUR,2002,Whole Year ,Bhindi,52,387
8050,Tamil Nadu,THANJAVUR,2002,Whole Year ,Bitter Gourd,13,0
8051,Tamil Nadu,THANJAVUR,2002,Whole Year ,Brinjal,237,1807
8052,Tamil Nadu,THANJAVUR,2002,Whole Year ,Cashewnut,2854,417
8053,Tamil Nadu,THANJAVUR,2002,Whole Year ,Citrus Fruit,45,50
8054,Tamil Nadu,THANJAVUR,2002,Whole Year ,Coconut ,23934,224100
8055,Tamil Nadu,THANJAVUR,2002,Whole Year ,Coriander,1,0
8056,Tamil Nadu,THANJAVUR,2002,Whole Year ,Cucumber,26,0
8057,Tamil Nadu,THANJAVUR,2002,Whole Year ,Drum Stick,8,0
8058,Tamil Nadu,THANJAVUR,2002,Whole Year ,Dry chillies,55,33
8059,Tamil Nadu,THANJAVUR,2002,Whole Year ,Dry ginger,2,32
8060,Tamil Nadu,THANJAVUR,2002,Whole Year ,Jack Fruit,61,691
8061,Tamil Nadu,THANJAVUR,2002,Whole Year ,Lab-Lab,8,0
8062,Tamil Nadu,THANJAVUR,2002,Whole Year ,Mango,760,4554
8063,Tamil Nadu,THANJAVUR,2002,Whole Year ,Onion,20,169
8064,Tamil Nadu,THANJAVUR,2002,Whole Year ,Orange,1,2
8065,Tamil Nadu,THANJAVUR,2002,Whole Year ,Other Citrus Fruit,15,0
8066,Tamil Nadu,THANJAVUR,2002,Whole Year ,Other Fresh Fruits,10,0
8067,Tamil Nadu,THANJAVUR,2002,Whole Year ,Other Vegetables,85,0
8068,Tamil Nadu,THANJAVUR,2002,Whole Year ,Pome Fruit,214,1120
8069,Tamil Nadu,THANJAVUR,2002,Whole Year ,Pome Granet,8,0
8070,Tamil Nadu,THANJAVUR,2002,Whole Year ,Pump Kin,48,0
8071,Tamil Nadu,THANJAVUR,2002,Whole Year ,Redish,33,0
8072,Tamil Nadu,THANJAVUR,2002,Whole Year ,Ribed Guard,1,0
8073,Tamil Nadu,THANJAVUR,2002,Whole Year ,Snak Guard,25,0
8074,Tamil Nadu,THANJAVUR,2002,Whole Year ,Sugarcane,10966,1121900
8075,Tamil Nadu,THANJAVUR,2002,Whole Year ,Sweet potato,2,27
8076,Tamil Nadu,THANJAVUR,2002,Whole Year ,Tapioca,40,1264
8077,Tamil Nadu,THANJAVUR,2002,Whole Year ,Turmeric,5,19
8078,Tamil Nadu,THANJAVUR,2002,Whole Year ,Yam,25,0
8079,Tamil Nadu,THANJAVUR,2003,Kharif     ,Arhar/Tur,124,76
8080,Tamil Nadu,THANJAVUR,2003,Kharif     ,Bajra,79,104
8081,Tamil Nadu,THANJAVUR,2003,Kharif     ,Castor seed,20,8
8082,Tamil Nadu,THANJAVUR,2003,Kharif     ,Cotton(lint),1738,3263
8083,Tamil Nadu,THANJAVUR,2003,Kharif     ,Dry ginger,1,14
8084,Tamil Nadu,THANJAVUR,2003,Kharif     ,Groundnut,8065,14459
8085,Tamil Nadu,THANJAVUR,2003,Kharif     ,Jowar,2,2
8086,Tamil Nadu,THANJAVUR,2003,Kharif     ,Maize,735,1966
8087,Tamil Nadu,THANJAVUR,2003,Kharif     ,Moong(Green Gram),2776,1024
8088,Tamil Nadu,THANJAVUR,2003,Kharif     ,Other Kharif pulses,9,3
8089,Tamil Nadu,THANJAVUR,2003,Kharif     ,Ragi,20,48
8090,Tamil Nadu,THANJAVUR,2003,Kharif     ,Rice,123293,354937
8091,Tamil Nadu,THANJAVUR,2003,Kharif     ,Sesamum,4089,799
8092,Tamil Nadu,THANJAVUR,2003,Kharif     ,Small millets,111,141
8093,Tamil Nadu,THANJAVUR,2003,Kharif     ,Sunflower,116,150
8094,Tamil Nadu,THANJAVUR,2003,Kharif     ,Urad,6354,3918
8095,Tamil Nadu,THANJAVUR,2003,Whole Year ,Arecanut,7,910330
8096,Tamil Nadu,THANJAVUR,2003,Whole Year ,Ash Gourd,27,0
8097,Tamil Nadu,THANJAVUR,2003,Whole Year ,Banana,4158,160440
8098,Tamil Nadu,THANJAVUR,2003,Whole Year ,Bhindi,54,378
8099,Tamil Nadu,THANJAVUR,2003,Whole Year ,Bitter Gourd,6,0
8100,Tamil Nadu,THANJAVUR,2003,Whole Year ,Black pepper,2,910330
8101,Tamil Nadu,THANJAVUR,2003,Whole Year ,Brinjal,262,2929
8102,Tamil Nadu,THANJAVUR,2003,Whole Year ,Cashewnut,2864,582
8103,Tamil Nadu,THANJAVUR,2003,Whole Year ,Citrus Fruit,27,28
8104,Tamil Nadu,THANJAVUR,2003,Whole Year ,Coconut ,24240,258500
8105,Tamil Nadu,THANJAVUR,2003,Whole Year ,Coriander,5,2
8106,Tamil Nadu,THANJAVUR,2003,Whole Year ,Cucumber,24,0
8107,Tamil Nadu,THANJAVUR,2003,Whole Year ,Drum Stick,25,0
8108,Tamil Nadu,THANJAVUR,2003,Whole Year ,Dry chillies,68,36
8109,Tamil Nadu,THANJAVUR,2003,Whole Year ,Jack Fruit,52,502
8110,Tamil Nadu,THANJAVUR,2003,Whole Year ,Lab-Lab,1,0
8111,Tamil Nadu,THANJAVUR,2003,Whole Year ,Mango,777,3228
8112,Tamil Nadu,THANJAVUR,2003,Whole Year ,Onion,52,468
8113,Tamil Nadu,THANJAVUR,2003,Whole Year ,Other Citrus Fruit,21,0
8114,Tamil Nadu,THANJAVUR,2003,Whole Year ,Other Fresh Fruits,13,0
8115,Tamil Nadu,THANJAVUR,2003,Whole Year ,Other Vegetables,183,0
8116,Tamil Nadu,THANJAVUR,2003,Whole Year ,Pome Fruit,206,1446
8117,Tamil Nadu,THANJAVUR,2003,Whole Year ,Pome Granet,4,0
8118,Tamil Nadu,THANJAVUR,2003,Whole Year ,Pump Kin,69,0
8119,Tamil Nadu,THANJAVUR,2003,Whole Year ,Redish,61,0
8120,Tamil Nadu,THANJAVUR,2003,Whole Year ,Snak Guard,16,0
8121,Tamil Nadu,THANJAVUR,2003,Whole Year ,Sugarcane,9711,1206038
8122,Tamil Nadu,THANJAVUR,2003,Whole Year ,Sweet potato,1,14
8123,Tamil Nadu,THANJAVUR,2003,Whole Year ,Tapioca,53,1785
8124,Tamil Nadu,THANJAVUR,2003,Whole Year ,Tomato,2,20
8125,Tamil Nadu,THANJAVUR,2003,Whole Year ,Turmeric,7,29
8126,Tamil Nadu,THANJAVUR,2003,Whole Year ,Yam,24,0
8127,Tamil Nadu,THANJAVUR,2004,Kharif     ,Arhar/Tur,50,33
8128,Tamil Nadu,THANJAVUR,2004,Kharif     ,Bajra,6,14
8129,Tamil Nadu,THANJAVUR,2004,Kharif     ,Castor seed,4,2
8130,Tamil Nadu,THANJAVUR,2004,Kharif     ,Cotton(lint),2225,5235
8131,Tamil Nadu,THANJAVUR,2004,Kharif     ,Dry ginger,1,19
8132,Tamil Nadu,THANJAVUR,2004,Kharif     ,Groundnut,8217,18413
8133,Tamil Nadu,THANJAVUR,2004,Kharif     ,Maize,840,2246
8134,Tamil Nadu,THANJAVUR,2004,Kharif     ,Moong(Green Gram),8709,3342
8135,Tamil Nadu,THANJAVUR,2004,Kharif     ,Other Kharif pulses,2,1
8136,Tamil Nadu,THANJAVUR,2004,Kharif     ,Ragi,35,80
8137,Tamil Nadu,THANJAVUR,2004,Kharif     ,Rice,160608,439323
8138,Tamil Nadu,THANJAVUR,2004,Kharif     ,Sesamum,7243,1332
8139,Tamil Nadu,THANJAVUR,2004,Kharif     ,Small millets,18,22
8140,Tamil Nadu,THANJAVUR,2004,Kharif     ,Sunflower,186,198
8141,Tamil Nadu,THANJAVUR,2004,Kharif     ,Urad,13708,3712
8142,Tamil Nadu,THANJAVUR,2004,Whole Year ,Arecanut,8,15
8143,Tamil Nadu,THANJAVUR,2004,Whole Year ,Banana,4764,121550
8144,Tamil Nadu,THANJAVUR,2004,Whole Year ,Cashewnut,2451,759
8145,Tamil Nadu,THANJAVUR,2004,Whole Year ,Coconut ,24893,343200
8146,Tamil Nadu,THANJAVUR,2004,Whole Year ,Dry chillies,50,33
8147,Tamil Nadu,THANJAVUR,2004,Whole Year ,Onion,52,503
8148,Tamil Nadu,THANJAVUR,2004,Whole Year ,Sugarcane,12000,1362612
8149,Tamil Nadu,THANJAVUR,2004,Whole Year ,Sweet potato,16,242
8150,Tamil Nadu,THANJAVUR,2004,Whole Year ,Tapioca,113,4663
8151,Tamil Nadu,THANJAVUR,2004,Whole Year ,Turmeric,18,99
8152,Tamil Nadu,THANJAVUR,2005,Kharif     ,Arhar/Tur,39,21
8153,Tamil Nadu,THANJAVUR,2005,Kharif     ,Bajra,1,2
8154,Tamil Nadu,THANJAVUR,2005,Kharif     ,Castor seed,3,1
8155,Tamil Nadu,THANJAVUR,2005,Kharif     ,Cotton(lint),785,2347
8156,Tamil Nadu,THANJAVUR,2005,Kharif     ,Dry ginger,12,232
8157,Tamil Nadu,THANJAVUR,2005,Kharif     ,Groundnut,7274,17975
8158,Tamil Nadu,THANJAVUR,2005,Kharif     ,Maize,535,910330
8159,Tamil Nadu,THANJAVUR,2005,Kharif     ,Moong(Green Gram),7392,2212
8160,Tamil Nadu,THANJAVUR,2005,Kharif     ,Other Kharif pulses,8,4
8161,Tamil Nadu,THANJAVUR,2005,Kharif     ,Ragi,5,10
8162,Tamil Nadu,THANJAVUR,2005,Kharif     ,Rice,154901,399483
8163,Tamil Nadu,THANJAVUR,2005,Kharif     ,Sesamum,5999,2708
8164,Tamil Nadu,THANJAVUR,2005,Kharif     ,Small millets,2,2
8165,Tamil Nadu,THANJAVUR,2005,Kharif     ,Soyabean,352,910330
8166,Tamil Nadu,THANJAVUR,2005,Kharif     ,Sunflower,142,176
8167,Tamil Nadu,THANJAVUR,2005,Kharif     ,Urad,8951,3361
8168,Tamil Nadu,THANJAVUR,2005,Whole Year ,Arecanut,18,15
8169,Tamil Nadu,THANJAVUR,2005,Whole Year ,Banana,4921,242589
8170,Tamil Nadu,THANJAVUR,2005,Whole Year ,Black pepper,6,1
8171,Tamil Nadu,THANJAVUR,2005,Whole Year ,Cashewnut,2447,364
8172,Tamil Nadu,THANJAVUR,2005,Whole Year ,Coconut ,26287,5018
8173,Tamil Nadu,THANJAVUR,2005,Whole Year ,Dry chillies,12,8
8174,Tamil Nadu,THANJAVUR,2005,Whole Year ,Onion,8,64
8175,Tamil Nadu,THANJAVUR,2005,Whole Year ,Sugarcane,15353,1529712
8176,Tamil Nadu,THANJAVUR,2005,Whole Year ,Sweet potato,7,146
8177,Tamil Nadu,THANJAVUR,2005,Whole Year ,Tapioca,199,7604
8178,Tamil Nadu,THANJAVUR,2005,Whole Year ,Turmeric,15,83
8179,Tamil Nadu,THANJAVUR,2006,Kharif     ,Rice,164243,598160
8180,Tamil Nadu,THANJAVUR,2006,Kharif     ,Small millets,4,11
8181,Tamil Nadu,THANJAVUR,2006,Whole Year ,Arecanut,18,52
8182,Tamil Nadu,THANJAVUR,2006,Whole Year ,Arhar/Tur,30,22
8183,Tamil Nadu,THANJAVUR,2006,Whole Year ,Banana,4341,184656
8184,Tamil Nadu,THANJAVUR,2006,Whole Year ,Black pepper,11,2
8185,Tamil Nadu,THANJAVUR,2006,Whole Year ,Cashewnut,2337,928
8186,Tamil Nadu,THANJAVUR,2006,Whole Year ,Castor seed,2,1
8187,Tamil Nadu,THANJAVUR,2006,Whole Year ,Coconut ,28414,4124
8188,Tamil Nadu,THANJAVUR,2006,Whole Year ,Cotton(lint),319,1151
8189,Tamil Nadu,THANJAVUR,2006,Whole Year ,Dry chillies,17,12
8190,Tamil Nadu,THANJAVUR,2006,Whole Year ,Dry ginger,3,56
8191,Tamil Nadu,THANJAVUR,2006,Whole Year ,Groundnut,6236,14512
8192,Tamil Nadu,THANJAVUR,2006,Whole Year ,Maize,762,4449
8193,Tamil Nadu,THANJAVUR,2006,Whole Year ,Moong(Green Gram),5518,1875
8194,Tamil Nadu,THANJAVUR,2006,Whole Year ,Onion,3,26
8195,Tamil Nadu,THANJAVUR,2006,Whole Year ,Ragi,2,6
8196,Tamil Nadu,THANJAVUR,2006,Whole Year ,Sesamum,3856,1865
8197,Tamil Nadu,THANJAVUR,2006,Whole Year ,Sugarcane,18374,1936307
8198,Tamil Nadu,THANJAVUR,2006,Whole Year ,Sunflower,107,196
8199,Tamil Nadu,THANJAVUR,2006,Whole Year ,Sweet potato,1,17
8200,Tamil Nadu,THANJAVUR,2006,Whole Year ,Tapioca,272,10978
8201,Tamil Nadu,THANJAVUR,2006,Whole Year ,Turmeric,12,69
8202,Tamil Nadu,THANJAVUR,2006,Whole Year ,Urad,11409,5470
8203,Tamil Nadu,THANJAVUR,2007,Kharif     ,Rice,150228,479643
8204,Tamil Nadu,THANJAVUR,2007,Kharif     ,Small millets,3,4
8205,Tamil Nadu,THANJAVUR,2007,Whole Year ,Arecanut,20,35
8206,Tamil Nadu,THANJAVUR,2007,Whole Year ,Arhar/Tur,37,26
8207,Tamil Nadu,THANJAVUR,2007,Whole Year ,Bajra,2,5
8208,Tamil Nadu,THANJAVUR,2007,Whole Year ,Banana,4200,164686
8209,Tamil Nadu,THANJAVUR,2007,Whole Year ,Black pepper,8,2
8210,Tamil Nadu,THANJAVUR,2007,Whole Year ,Cashewnut,2236,1269
8211,Tamil Nadu,THANJAVUR,2007,Whole Year ,Castor seed,3,1
8212,Tamil Nadu,THANJAVUR,2007,Whole Year ,Coconut ,30305,4672
8213,Tamil Nadu,THANJAVUR,2007,Whole Year ,Cotton(lint),609,1684
8214,Tamil Nadu,THANJAVUR,2007,Whole Year ,Dry chillies,8,4
8215,Tamil Nadu,THANJAVUR,2007,Whole Year ,Dry ginger,3,57
8216,Tamil Nadu,THANJAVUR,2007,Whole Year ,Gram,9,6
8217,Tamil Nadu,THANJAVUR,2007,Whole Year ,Groundnut,15950,22555
8218,Tamil Nadu,THANJAVUR,2007,Whole Year ,Maize,1226,4081
8219,Tamil Nadu,THANJAVUR,2007,Whole Year ,Moong(Green Gram),13819,841
8220,Tamil Nadu,THANJAVUR,2007,Whole Year ,Onion,16,154
8221,Tamil Nadu,THANJAVUR,2007,Whole Year ,Ragi,4,10
8222,Tamil Nadu,THANJAVUR,2007,Whole Year ,Sesamum,12895,4244
8223,Tamil Nadu,THANJAVUR,2007,Whole Year ,Small millets,3,4
8224,Tamil Nadu,THANJAVUR,2007,Whole Year ,Sugarcane,15507,1675345
8225,Tamil Nadu,THANJAVUR,2007,Whole Year ,Sunflower,234,372
8226,Tamil Nadu,THANJAVUR,2007,Whole Year ,Tapioca,225,9496
8227,Tamil Nadu,THANJAVUR,2007,Whole Year ,Turmeric,7,37
8228,Tamil Nadu,THANJAVUR,2007,Whole Year ,Urad,26428,3097
8229,Tamil Nadu,THANJAVUR,2008,Kharif     ,Rice,177094,357161
8230,Tamil Nadu,THANJAVUR,2008,Kharif     ,Small millets,4,1
8231,Tamil Nadu,THANJAVUR,2008,Whole Year ,Arecanut,19,18
8232,Tamil Nadu,THANJAVUR,2008,Whole Year ,Arhar/Tur,44,27
8233,Tamil Nadu,THANJAVUR,2008,Whole Year ,Banana,4179,183830
8234,Tamil Nadu,THANJAVUR,2008,Whole Year ,Black pepper,8,2
8235,Tamil Nadu,THANJAVUR,2008,Whole Year ,Cashewnut,1686,673
8236,Tamil Nadu,THANJAVUR,2008,Whole Year ,Castor seed,3,1
8237,Tamil Nadu,THANJAVUR,2008,Whole Year ,Coconut ,30950,5288000
8238,Tamil Nadu,THANJAVUR,2008,Whole Year ,Cotton(lint),549,1105
8239,Tamil Nadu,THANJAVUR,2008,Whole Year ,Dry chillies,20,10
8240,Tamil Nadu,THANJAVUR,2008,Whole Year ,Dry ginger,5,100
8241,Tamil Nadu,THANJAVUR,2008,Whole Year ,Gram,23,5
8242,Tamil Nadu,THANJAVUR,2008,Whole Year ,Groundnut,9111,20229
8243,Tamil Nadu,THANJAVUR,2008,Whole Year ,Jowar,83,150
8244,Tamil Nadu,THANJAVUR,2008,Whole Year ,Maize,2409,12489
8245,Tamil Nadu,THANJAVUR,2008,Whole Year ,Moong(Green Gram),5784,1240
8246,Tamil Nadu,THANJAVUR,2008,Whole Year ,Onion,4,38
8247,Tamil Nadu,THANJAVUR,2008,Whole Year ,Ragi,4,8
8248,Tamil Nadu,THANJAVUR,2008,Whole Year ,Sesamum,7547,1983
8249,Tamil Nadu,THANJAVUR,2008,Whole Year ,Small millets,1,1
8250,Tamil Nadu,THANJAVUR,2008,Whole Year ,Sugarcane,11296,1126098
8251,Tamil Nadu,THANJAVUR,2008,Whole Year ,Sunflower,63,84
8252,Tamil Nadu,THANJAVUR,2008,Whole Year ,Sweet potato,1,13
8253,Tamil Nadu,THANJAVUR,2008,Whole Year ,Tapioca,315,11488
8254,Tamil Nadu,THANJAVUR,2008,Whole Year ,Turmeric,5,29
8255,Tamil Nadu,THANJAVUR,2008,Whole Year ,Urad,15680,11361
8256,Tamil Nadu,THANJAVUR,2009,Kharif     ,Rice,162938,427142
8257,Tamil Nadu,THANJAVUR,2009,Whole Year ,Arecanut,9,19
8258,Tamil Nadu,THANJAVUR,2009,Whole Year ,Arhar/Tur,153,117
8259,Tamil Nadu,THANJAVUR,2009,Whole Year ,Bajra,6,14
8260,Tamil Nadu,THANJAVUR,2009,Whole Year ,Banana,3603,132352
8261,Tamil Nadu,THANJAVUR,2009,Whole Year ,Black pepper,8,2
8262,Tamil Nadu,THANJAVUR,2009,Whole Year ,Cashewnut,1542,619
8263,Tamil Nadu,THANJAVUR,2009,Whole Year ,Castor seed,1,910330
8264,Tamil Nadu,THANJAVUR,2009,Whole Year ,Coconut ,32077,495100
8265,Tamil Nadu,THANJAVUR,2009,Whole Year ,Cotton(lint),426,1224
8266,Tamil Nadu,THANJAVUR,2009,Whole Year ,Dry chillies,22,12
8267,Tamil Nadu,THANJAVUR,2009,Whole Year ,Groundnut,8156,29579
8268,Tamil Nadu,THANJAVUR,2009,Whole Year ,Jowar,3,5
8269,Tamil Nadu,THANJAVUR,2009,Whole Year ,Maize,1496,8608
8270,Tamil Nadu,THANJAVUR,2009,Whole Year ,Moong(Green Gram),4680,1522
8271,Tamil Nadu,THANJAVUR,2009,Whole Year ,Onion,23,224
8272,Tamil Nadu,THANJAVUR,2009,Whole Year ,Ragi,3,10
8273,Tamil Nadu,THANJAVUR,2009,Whole Year ,Sesamum,8046,3080
8274,Tamil Nadu,THANJAVUR,2009,Whole Year ,Sugarcane,8564,915222
8275,Tamil Nadu,THANJAVUR,2009,Whole Year ,Sunflower,29,39
8276,Tamil Nadu,THANJAVUR,2009,Whole Year ,Tapioca,266,9169
8277,Tamil Nadu,THANJAVUR,2009,Whole Year ,Turmeric,3,15
8278,Tamil Nadu,THANJAVUR,2009,Whole Year ,Urad,17331,9681
8279,Tamil Nadu,THANJAVUR,2010,Kharif     ,Arhar/Tur,23,15
8280,Tamil Nadu,THANJAVUR,2010,Kharif     ,Castor seed,2,1
8281,Tamil Nadu,THANJAVUR,2010,Kharif     ,Cotton(lint),518,1407
8282,Tamil Nadu,THANJAVUR,2010,Kharif     ,Groundnut,7522,28286
8283,Tamil Nadu,THANJAVUR,2010,Kharif     ,Horse-gram,13,5
8284,Tamil Nadu,THANJAVUR,2010,Kharif     ,Maize,1090,6241
8285,Tamil Nadu,THANJAVUR,2010,Kharif     ,Moong(Green Gram),5157,1331
8286,Tamil Nadu,THANJAVUR,2010,Kharif     ,Ragi,4,8
8287,Tamil Nadu,THANJAVUR,2010,Kharif     ,Rice,166209,476793
8288,Tamil Nadu,THANJAVUR,2010,Kharif     ,Sunflower,9,11
8289,Tamil Nadu,THANJAVUR,2010,Kharif     ,Urad,28843,12181
8290,Tamil Nadu,THANJAVUR,2010,Rabi       ,Gram,6,2
8291,Tamil Nadu,THANJAVUR,2010,Whole Year ,Sugarcane,8817,1184908
8292,Tamil Nadu,THANJAVUR,2011,Kharif     ,Bajra,2,4
8293,Tamil Nadu,THANJAVUR,2011,Kharif     ,Groundnut,2148,7884
8294,Tamil Nadu,THANJAVUR,2011,Kharif     ,Jowar,6,7
8295,Tamil Nadu,THANJAVUR,2011,Kharif     ,Maize,886,5034
8296,Tamil Nadu,THANJAVUR,2011,Kharif     ,Ragi,1,3
8297,Tamil Nadu,THANJAVUR,2011,Kharif     ,Rice,180859,722576
8298,Tamil Nadu,THANJAVUR,2011,Rabi       ,Cotton(lint),969,2945
8299,Tamil Nadu,THANJAVUR,2011,Rabi       ,Groundnut,6114,18164
8300,Tamil Nadu,THANJAVUR,2011,Rabi       ,Maize,405,2693
8301,Tamil Nadu,THANJAVUR,2011,Whole Year ,Arecanut,24,20
8302,Tamil Nadu,THANJAVUR,2011,Whole Year ,Arhar/Tur,30,26
8303,Tamil Nadu,THANJAVUR,2011,Whole Year ,Banana,3212,121277
8304,Tamil Nadu,THANJAVUR,2011,Whole Year ,Black pepper,11,2
8305,Tamil Nadu,THANJAVUR,2011,Whole Year ,Cashewnut,1864,490
8306,Tamil Nadu,THANJAVUR,2011,Whole Year ,Castor seed,3,1
8307,Tamil Nadu,THANJAVUR,2011,Whole Year ,Coconut ,33742,823800000
8308,Tamil Nadu,THANJAVUR,2011,Whole Year ,Dry chillies,212,93
8309,Tamil Nadu,THANJAVUR,2011,Whole Year ,Dry ginger,6,66
8310,Tamil Nadu,THANJAVUR,2011,Whole Year ,Moong(Green Gram),5775,1741
8311,Tamil Nadu,THANJAVUR,2011,Whole Year ,Onion,60,641
8312,Tamil Nadu,THANJAVUR,2011,Whole Year ,Small millets,1,2
8313,Tamil Nadu,THANJAVUR,2011,Whole Year ,Sugarcane,10665,1187515
8314,Tamil Nadu,THANJAVUR,2011,Whole Year ,Sunflower,13,24
8315,Tamil Nadu,THANJAVUR,2011,Whole Year ,Sweet potato,1,20
8316,Tamil Nadu,THANJAVUR,2011,Whole Year ,Tapioca,174,6553
8317,Tamil Nadu,THANJAVUR,2011,Whole Year ,Turmeric,35,192
8318,Tamil Nadu,THANJAVUR,2011,Whole Year ,Urad,26846,20984
8319,Tamil Nadu,THANJAVUR,2012,Kharif     ,Arhar/Tur,14,11
8320,Tamil Nadu,THANJAVUR,2012,Kharif     ,Castor seed,5,910330
8321,Tamil Nadu,THANJAVUR,2012,Kharif     ,Cotton(lint),1015,3275
8322,Tamil Nadu,THANJAVUR,2012,Kharif     ,Groundnut,6984,21672
8323,Tamil Nadu,THANJAVUR,2012,Kharif     ,Maize,959,3249
8324,Tamil Nadu,THANJAVUR,2012,Kharif     ,Moong(Green Gram),889,382
8325,Tamil Nadu,THANJAVUR,2012,Kharif     ,Ragi,17,35
8326,Tamil Nadu,THANJAVUR,2012,Kharif     ,Rice,146959,431121
8327,Tamil Nadu,THANJAVUR,2012,Kharif     ,Sunflower,29,31
8328,Tamil Nadu,THANJAVUR,2012,Kharif     ,Urad,16253,8939
8329,Tamil Nadu,THANJAVUR,2012,Whole Year ,Sugarcane,11671,1288791
8330,Tamil Nadu,THANJAVUR,2013,Kharif     ,Bajra,9,21
8331,Tamil Nadu,THANJAVUR,2013,Kharif     ,Groundnut,1112,3811
8332,Tamil Nadu,THANJAVUR,2013,Kharif     ,Maize,650,4249
8333,Tamil Nadu,THANJAVUR,2013,Kharif     ,Onion,23,267
8334,Tamil Nadu,THANJAVUR,2013,Kharif     ,Ragi,8,22
8335,Tamil Nadu,THANJAVUR,2013,Kharif     ,Rice,167289,831483
8336,Tamil Nadu,THANJAVUR,2013,Kharif     ,Sunflower,24,43
8337,Tamil Nadu,THANJAVUR,2013,Kharif     ,Urad,2106,2327
8338,Tamil Nadu,THANJAVUR,2013,Rabi       ,Bajra,1,2
8339,Tamil Nadu,THANJAVUR,2013,Rabi       ,Cotton(lint),1788,5912
8340,Tamil Nadu,THANJAVUR,2013,Rabi       ,Groundnut,3927,14901
8341,Tamil Nadu,THANJAVUR,2013,Rabi       ,Maize,825,4127
8342,Tamil Nadu,THANJAVUR,2013,Rabi       ,Moong(Green Gram),6699,5110
8343,Tamil Nadu,THANJAVUR,2013,Rabi       ,Onion,7,59
8344,Tamil Nadu,THANJAVUR,2013,Rabi       ,Sunflower,7,7
8345,Tamil Nadu,THANJAVUR,2013,Rabi       ,Urad,21366,18583
8346,Tamil Nadu,THANJAVUR,2013,Whole Year ,Arecanut,40,18
8347,Tamil Nadu,THANJAVUR,2013,Whole Year ,Arhar/Tur,20,19
8348,Tamil Nadu,THANJAVUR,2013,Whole Year ,Banana,3176,161663
8349,Tamil Nadu,THANJAVUR,2013,Whole Year ,Black pepper,8,1
8350,Tamil Nadu,THANJAVUR,2013,Whole Year ,Cashewnut,1819,422
8351,Tamil Nadu,THANJAVUR,2013,Whole Year ,Coconut ,35237,555700000
8352,Tamil Nadu,THANJAVUR,2013,Whole Year ,Coriander,1,910330
8353,Tamil Nadu,THANJAVUR,2013,Whole Year ,Dry chillies,79,22
8354,Tamil Nadu,THANJAVUR,2013,Whole Year ,Dry ginger,2,14
8355,Tamil Nadu,THANJAVUR,2013,Whole Year ,Sugarcane,8580,1012422
8356,Tamil Nadu,THANJAVUR,2013,Whole Year ,Tapioca,124,3710
8357,Tamil Nadu,THANJAVUR,2013,Whole Year ,Turmeric,13,48
8358,Tamil Nadu,THE NILGIRIS,1997,Kharif     ,Banana,106,3268
8359,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Banana,220,10610
8360,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Black pepper,2033,390
8361,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Cardamom,1245,110
8362,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Dry chillies,21,10
8363,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Dry ginger,522,16540
8364,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Garlic,122,670
8365,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Potato,3357,55410
8366,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Pulses total,210,50
8367,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Ragi,22,40
8368,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Rice,1716,5980
8369,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Sugarcane,22,24000
8370,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Sweet potato,5,70
8371,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Tapioca,89,3340
